"account","userName","eventSource","eventName","calls"
"651295191577","AWSServiceRoleForResourceExplorer","batch.amazonaws.com","DescribeJobDefinitions","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketObjectLockConfiguration","1"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheParameterGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","resource-explorer-2.amazonaws.com","GetIndex","1"
"693590665244","AWSServiceRoleForResourceExplorer","iam.amazonaws.com","ListRoles","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListPipelines","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketPublicAccessBlock","1"
"151676528673","AWSServiceRoleForResourceExplorer","app-integrations.amazonaws.com","ListApplications","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListProjects","1"
"693590665244","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListStorageLensGroups","1"
"693590665244","AWSServiceRoleForResourceExplorer","oam.amazonaws.com","ListSinks","1"
"151676528673","AWSServiceRoleForResourceExplorer","appmesh.amazonaws.com","ListMeshes","1"
"651295191577","AWSServiceRoleForResourceExplorer","network-firewall.amazonaws.com","ListFirewalls","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorSSMParamReplic-LCsH7xBnXvIb","ssm.amazonaws.com","PutParameter","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","cloudfront.amazonaws.com","UpdateDistribution","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","s3.amazonaws.com","TagResource","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListInferenceComponents","1"
"693590665244","AWSServiceRoleForResourceExplorer","pinpoint.amazonaws.com","GetApps","1"
"151676528673","AWSServiceRoleForCloudTrail","cloudtrail.amazonaws.com","CreateTrail","1"
"651295191577","AWSServiceRoleForResourceExplorer","bedrock.amazonaws.com","ListAgents","1"
"151676528673","AWSServiceRoleForResourceExplorer","synthetics.amazonaws.com","ListGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","connect.amazonaws.com","ListPhoneNumbersV2","1"
"693590665244","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListFleetMetrics","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-1","acm.amazonaws.com","UpdateCertificateOptions","1"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-2","ssm.amazonaws.com","GetParameter","1"
"651295191577","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListTopicRules","1"
"151676528673","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBEngineVersions","1"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeClusterSubnetGroups","1"
"693590665244","AWSServiceRoleForResourceExplorer","iotwireless.amazonaws.com","ListWirelessGateways","1"
"651295191577","AWSServiceRoleForResourceExplorer","mediapackage.amazonaws.com","ListPackagingGroups","1"
"693590665244","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","DescribeMatchmakingRuleSets","1"
"651295191577","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","GetCrawlers","1"
"045107234435","cdk-hnb659fds-image-publishing-role-045107234435-us-east-1","ecr.amazonaws.com","DescribeImages","1"
"151676528673","AWSServiceRoleForResourceExplorer","cloudformation.amazonaws.com","ListStacks","1"
"151676528673","AWSServiceRoleForResourceExplorer","amplify.amazonaws.com","ListApps","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-1","acm.amazonaws.com","AddTagsToCertificate","1"
"693590665244","AWSServiceRoleForResourceExplorer","finspace.amazonaws.com","ListEnvironments","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListSpaces","1"
"151676528673","AWSServiceRoleForCloudTrail","cloudtrail.amazonaws.com","PutEventSelectors","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGatewayRouteTables","1"
"651295191577","AWSServiceRoleForResourceExplorer","resiliencehub.amazonaws.com","ListApps","1"
"651295191577","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","GetJobs","1"
"693590665244","AWSServiceRoleForResourceExplorer","network-firewall.amazonaws.com","ListFirewalls","1"
"693590665244","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","ListScripts","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorV2ReplicateSSM-hokqtC1s51Za","kms.amazonaws.com","Decrypt","1"
"651295191577","AWSServiceRoleForResourceExplorer","servicediscovery.amazonaws.com","ListServices","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkAcls","1"
"693590665244","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheClusters","1"
"693590665244","AWSServiceRoleForResourceExplorer","ivs.amazonaws.com","ListRecordingConfigurations","1"
"693590665244","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasets","1"
"651295191577","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListImages","1"
"651295191577","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeReplicationTasks","1"
"151676528673","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListAppImageConfigs","1"
"151676528673","AWSServiceRoleForResourceExplorer","ecr.amazonaws.com","DescribeRepositories","1"
"151676528673","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListEventBuses","1"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","TagResource","1"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeIpamScopes","1"
"651295191577","AWSServiceRoleForResourceExplorer","athena.amazonaws.com","ListWorkGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","mediatailor.amazonaws.com","ListSourceLocations","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","dynamodb.amazonaws.com","TagResource","1"
"693590665244","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasetImportJobs","1"
"651295191577","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListWorkflows","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListClusters","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","lambda.amazonaws.com","DeleteLayerVersion20181031","1"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGatewayConnectPeers","1"
"045107234435","BackupWebsiteBucket-BackupBucketSSMReplicatorReplic-WFSa2WZ86Sy2","logs.amazonaws.com","CreateLogStream","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListProjects","1"
"151676528673","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusterSnapshots","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkAcls","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListApps","1"
"151676528673","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBSnapshots","1"
"651295191577","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeSessions","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListMlflowTrackingServers","1"
"693590665244","AWSServiceRoleForResourceExplorer","comprehend.amazonaws.com","ListFlywheels","1"
"651295191577","AWSServiceRoleForResourceExplorer","vpc-lattice.amazonaws.com","ListTargetGroups","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","logs.amazonaws.com","CreateLogGroup","1"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeInternetGateways","1"
"651295191577","AWSServiceRoleForResourceExplorer","emr-containers.amazonaws.com","ListJobTemplates","1"
"045107234435","BackupWebsiteBucket-BackupBucketSSMReplicatorV2Repl-hnIZkYJiteN7","kms.amazonaws.com","Decrypt","1"
"693590665244","AWSServiceRoleForResourceExplorer","proton.amazonaws.com","ListServiceTemplates","1"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","events.amazonaws.com","TagResource","1"
"693590665244","AWSServiceRoleForResourceExplorer","synthetics.amazonaws.com","ListGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListConnectorDefinitions","1"
"651295191577","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListDatasets","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","cloudfront.amazonaws.com","TagResource","1"
"151676528673","AWSServiceRoleForResourceExplorer","ses.amazonaws.com","ListContactLists","1"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeTimeToLive","1"
"651295191577","AWSServiceRoleForResourceExplorer","appstream.amazonaws.com","DescribeImageBuilders","1"
"651295191577","AWSServiceRoleForResourceExplorer","appstream.amazonaws.com","DescribeFleets","1"
"151676528673","AWSServiceRoleForResourceExplorer","workspaces-web.amazonaws.com","ListPortals","1"
"651295191577","AWSServiceRoleForResourceExplorer","wafv2.amazonaws.com","ListWebACLs","1"
"693590665244","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheParameterGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListSecurityProfiles","1"
"693590665244","AWSServiceRoleForResourceExplorer","appconfig.amazonaws.com","ListExtensionAssociations","1"
"651295191577","AWSServiceRoleForResourceExplorer","codeconnections.amazonaws.com","ListConnections","1"
"151676528673","AWSServiceRoleForResourceExplorer","vpc-lattice.amazonaws.com","ListServiceNetworks","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeIpamResourceDiscoveryAssociations","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeInternetGateways","1"
"651295191577","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListAccessPoints","1"
"151676528673","AWSServiceRoleForResourceExplorer","athena.amazonaws.com","ListWorkGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","iotwireless.amazonaws.com","ListWirelessGatewayTaskDefinitions","1"
"045107234435","cdk-hnb659fds-image-publishing-role-045107234435-us-east-1","ecr.amazonaws.com","DescribeRepositories","1"
"151676528673","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListMlflowTrackingServers","1"
"651295191577","AWSServiceRoleForResourceExplorer","elasticbeanstalk.amazonaws.com","DescribeApplicationVersions","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketPublicAccessBlock","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketReplication","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","cloudfront.amazonaws.com","UpdateDistribution","1"
"651295191577","AWSServiceRoleForResourceExplorer","ecs.amazonaws.com","ListClusters","1"
"651295191577","AWSServiceRoleForResourceExplorer","batch.amazonaws.com","DescribeJobQueues","1"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeHostReservations","1"
